"conversion_id","campaign_id","order_id","conversion_value","attribution_model"
"CONV96241FC1024E","CAMP3962B0221EA0","ORD9123BEC751F8","3003.16","Linear"
"CONV962BEFC9BCFC","CAMPB0CA3A76BA7D","ORDE2CC241C06C9","3263.80","Linear"
"CONV962D998DF5A0","CAMP479BA669CD31","ORDBE055505360F","2466.83","Last Click"
"CONV96341C38095F","CAMP646AC9A17ABB","ORD5C3A34DB8425","2515.14","First Click"
"CONV96344F034831","CAMPF36521FA454C","ORD87094DBEEF72","2881.79","Linear"
"CONV963BBC490D88","CAMPA9E9F995F7F4","ORDF0CF36DD7E88","3233.16","Linear"
"CONV963E82E9D907","CAMP7AAA7E24770D","ORDAAD3EE3465FC","1144.73","Last Click"
"CONV963FBCC235E9","CAMP02A75A185DF6","ORDDC05C4DFE401","2710.59","First Click"
"CONV964AB930EF2F","CAMP4225422218A3","ORD62D70471755B","3699.14","Last Click"
"CONV9662BC882C6A","CAMP67B35F193B82","ORDA1B396FB3568","2849.21","Linear"
"CONV96686CD8DA51","CAMP3CDACE6B6B75","ORDC66FF94F5910","3032.13","Linear"
"CONV966D33E10F82","CAMPF0A1FB0B5627","ORD12B426131AD6","1339.63","Linear"
"CONV96725491D36E","CAMPB9729A8ABB8B","ORDE54C370B3909","1481.07","Linear"
"CONV9672830F020E","CAMP487A17BBD6D2","ORD7869F0369215","3450.88","First Click"
"CONV967E129108B0","CAMPDE0A8D899F14","ORD07D8B7E5FF61","1811.07","First Click"
"CONV96919B0A8EA8","CAMP6CA05CD782BC","ORDE68A7C754BE7","1250.43","First Click"
"CONV9697C760261C","CAMPBD1BAE867AA3","ORD0EF8BE3A071B","1317.71","First Click"
"CONV96991EA778A4","CAMPD77EAE572C41","ORD2FAB35A6BD0D","3545.31","Last Click"
"CONV969CD7023394","CAMP4DC1F2251163","ORD8EDB4FE2B7D7","1983.66","Last Click"
"CONV96AA1DDA7EC1","CAMP4B4CC25B499A","ORD3E8F7701FF03","4442.95","Linear"
"CONV96B7819511EB","CAMPF36521FA454C","ORDD60039561F30","2690.47","Linear"
"CONV96BC0962ECB6","CAMP5159379D3395","ORD83B939A03AED","4665.69","Last Click"
"CONV96D8BADAB98C","CAMPFBFA9A6D425C","ORD1D4FDC8559C4","1039.64","First Click"
"CONV96DCAC112E7E","CAMPF54097C61703","ORD01A72503D580","1512.11","Last Click"
"CONV96E0967905B9","CAMPB0668DCAF316","ORD194E23F2BE6C","1251.20","First Click"
"CONV96EC2114BC84","CAMPB2BEB104DD07","ORD2D808B4F8A5E","2128.34","Linear"
"CONV96FD1B3C385B","CAMP7A0EAE812F63","ORD6F879A9F4907","4084.32","First Click"
"CONV96FFDF8C4215","CAMP06E0C1E07AFD","ORD3BD7B377ADBF","3696.40","First Click"
"CONV97038940E3CA","CAMPB9729A8ABB8B","ORD99DEE3EE54CD","3321.11","Linear"
"CONV97051B7522FA","CAMPEE79357F118B","ORD529C509DB2F4","2841.54","Last Click"
"CONV970673BC21B9","CAMPCBC840DD6950","ORDD1108ECDC447","4022.06","Last Click"
"CONV970AFA1471BD","CAMP997A751CC848","ORDC7D42BD91AF5","4469.83","First Click"
"CONV970E1F509A11","CAMP333E70D49821","ORDBC57A7C6FBF4","1932.95","First Click"
"CONV971396D8A97B","CAMPF389428674F5","ORDE5C345A3BF40","2688.74","First Click"
"CONV9716A35C6A5B","CAMPD5034F4F118F","ORDD051712842FC","4027.27","Linear"
"CONV9718C1E5E7FF","CAMPE0A5BA7BB46B","ORD0FDBDCF2E5C8","1553.51","Last Click"
"CONV97198DB1E259","CAMP9557FC6FD59A","ORDBC51923D7736","2866.43","Last Click"
"CONV972984E89D5C","CAMP22A75CE93470","ORD2887E31D807D","3831.44","Last Click"
"CONV972BE70433CB","CAMPFCD54DD44FDF","ORD99F47F4DF85B","4498.46","Last Click"
"CONV973AA6E4CB8A","CAMP1ED095B13B56","ORD5486D2E20AF9","1236.08","Linear"
"CONV973CF267C8F5","CAMP3A4B69313519","ORDFED580ABDA46","4960.88","First Click"
"CONV974A72905582","CAMPFDAE80365B13","ORDBF3BF8008EED","4988.97","Last Click"
"CONV974E84E3DC6E","CAMP4B4CC25B499A","ORD0009563A0ACB","3888.94","Last Click"
"CONV97578466BF2B","CAMP38392ACCAB98","ORDC8FC5702CE6E","4469.39","Last Click"
"CONV975B1F9FF92F","CAMP6BD91ADD21ED","ORD883306ADBAD8","2714.29","Last Click"
"CONV975EF14CA7BB","CAMP7EC3972B2DDC","ORD922D2AC16FB9","4091.90","Last Click"
"CONV976363BDF216","CAMPDE9D1D02371A","ORD8E23E66177DE","1597.03","First Click"
"CONV977411AC66C1","CAMPFDE4F93FA1C2","ORD17B9FB47C724","1921.13","Last Click"
"CONV97840360938F","CAMP24F4471B32C5","ORD73AA9648D6A1","2851.23","Last Click"
"CONV97851D53D774","CAMPE09C18C3CDAD","ORD49E970F2DC3D","1508.84","Linear"
"CONV9793BDFC4DED","CAMP678BE234BF67","ORDA352180E06A1","4298.33","Last Click"
"CONV97B2E351F55E","CAMPE3D3C23475E0","ORD83BA6BFDDD06","1063.28","First Click"
"CONV97B6CB785DAE","CAMPF9D5B6DD9E14","ORDE6501450FAC9","1498.93","Linear"
"CONV97B890463483","CAMPB89B85B1812B","ORDA8AD0D46FBDA","4820.61","First Click"
"CONV97CC7AA657B4","CAMP4895343E37A1","ORDEFC638D35DC4","1077.03","First Click"
"CONV97CD50463DB1","CAMP2B9A72570FE4","ORD4B9003CB33B4","1196.39","Last Click"
"CONV97D47754AC19","CAMP993234DCBD67","ORD1DE37A0A2E55","1296.81","First Click"
"CONV97E8D1F2644A","CAMPE37EFEC5B8B7","ORDF6CE1053BE0B","2805.86","Last Click"
"CONV97EF3436577B","CAMPE2AEAE6C860D","ORD15A3B04A0465","3170.61","Last Click"
"CONV97F7782DD731","CAMPCD23D0E7D561","ORDB8235BE9B4AC","3873.35","First Click"
"CONV97F9E95BC825","CAMP8FE3D5415F7E","ORD4DFFE7865D82","4125.65","Last Click"
"CONV97F9FC6E802B","CAMPBD1BAE867AA3","ORD5EFE03ACF697","3154.26","Linear"
"CONV97FBE1588236","CAMP1D2BB6D3874A","ORD565DBBDC81F9","3669.43","First Click"
"CONV97FC5E204F04","CAMP6E1BA94FB22B","ORDF79D7EB097A0","1799.20","Linear"
"CONV97FC97C6016F","CAMPBDD3A634A712","ORD622B83260D5B","1444.71","Linear"
"CONV97FDBDC78029","CAMPB0668DCAF316","ORD5AFE7CDD68BB","4733.72","Last Click"
"CONV9811FE371C72","CAMPF36521FA454C","ORD518A88DD8237","4221.28","First Click"
"CONV981252A04F67","CAMPB2BEB104DD07","ORD82109E1C7BE3","3962.30","Linear"
"CONV9823A88837FB","CAMPE9A3AEEE55E7","ORD04D596F15136","3973.70","Linear"
"CONV98297D262F21","CAMP5161F9398E90","ORD32AD41C7999C","2166.86","Linear"
"CONV982A0FF934E8","CAMP5B126FA1B8E0","ORDBA66FCB4781E","2613.85","Linear"
"CONV982AD0D3B73A","CAMPD285313B21F2","ORD19837CFAD01A","3699.20","Linear"
"CONV98306D99D3D4","CAMP46C5FC0BD559","ORD86B16719B901","2501.98","First Click"
"CONV983157A7FD2D","CAMP5DD3486B3D8D","ORDEFF10BCA2664","2643.60","First Click"
"CONV9832AA352D47","CAMP89801B3DFCB0","ORD47A87B295F47","3766.43","Last Click"
"CONV98366A0E157E","CAMP678BE234BF67","ORDC6F17CBA181D","1235.67","Linear"
"CONV98373BBF8131","CAMP9619CAAC96F0","ORD13BCEA1AAFB7","3309.37","Linear"
"CONV9839A645BDA3","CAMPAD007F03D819","ORD3EF19052F865","1036.16","First Click"
"CONV983B9AC35BBB","CAMPAF1B3FEF430A","ORD0DEDAD19643A","3878.73","First Click"
"CONV983C3F19ACE0","CAMP2FF8DA51E739","ORDF91677F944C8","1743.02","First Click"
"CONV9840A9588249","CAMPA5D3FB127780","ORD510F2F9968D4","1448.61","First Click"
"CONV984157201CD7","CAMPF389428674F5","ORDDACD69EABE51","1904.11","Linear"
"CONV9842B4F6D5AD","CAMP6FBC017E8D05","ORD20B7B1EB165C","3116.41","Last Click"
"CONV9842C405CC42","CAMPF1C4A023A399","ORD4B53874FBA7C","1519.80","Linear"
"CONV98544FA11A86","CAMP716BB09F4C34","ORD6B6638BC48B9","2186.64","Linear"
"CONV9855D456EEDB","CAMP097F1BE9AE99","ORD9D9F7C9734F3","3217.04","Last Click"
"CONV985D9E9B48C8","CAMP5D815D181616","ORD813FBB59A373","2253.01","Last Click"
"CONV985FEAA9AF0D","CAMP4B058FB2DC89","ORDDBB0E4EC4C8C","1773.71","First Click"
"CONV9868A9EE30F5","CAMPAD40ED6536CF","ORDC1362F992C98","4308.75","First Click"
"CONV986DF3DC20F8","CAMP455DCB25EC4D","ORD79929730F940","2759.45","Last Click"
"CONV987556170BE3","CAMPB7CFDF4B1A64","ORDCE8C0F19DC06","4329.89","Last Click"
"CONV9879165ABDEF","CAMP209153311E2B","ORDD24BEFED10FA","4467.59","Linear"
"CONV987C88314605","CAMP4393C5A75789","ORD4BD27F503B50","4279.90","Last Click"
"CONV988073D82AE6","CAMPB31A7F8A6217","ORD1C7F42ACA9AB","2407.08","First Click"
"CONV9881397CB261","CAMP0DD7B622F13A","ORDB83F649A2F68","1185.43","First Click"
"CONV9882FDD7B179","CAMPF146BC13593F","ORD181B17B18F70","4584.88","Last Click"
"CONV988453888D48","CAMPF366008D5C46","ORDF5F51FA41F4F","4918.64","Last Click"
"CONV9884AB8AD80C","CAMP3DD17FCE9B48","ORD997308285463","4721.45","Linear"
"CONV988B88AD0B61","CAMP0AA257CA236A","ORD330E5384A65C","1682.39","First Click"
"CONV989171C1273A","CAMP8CD33AA56D30","ORD339020D2A7C8","2902.43","Last Click"
"CONV9897E040CB65","CAMP329000AA9400","ORD05EB8DAA037F","3385.71","First Click"
"CONV989B19379494","CAMPB89B85B1812B","ORDFCF2EDFD3BBA","3692.85","First Click"
"CONV98A9A0C0844B","CAMP724C1E6FB738","ORDE2ED65400B68","4603.75","Last Click"
"CONV98AA48593674","CAMPBB8086F422E3","ORDAD4ADF9466AE","3446.90","Last Click"
"CONV98BB5091DC7E","CAMP6647D43FC242","ORD67D10023A235","1658.92","First Click"
"CONV98C093274C97","CAMPB14C6156C36B","ORD0B2E57E35636","1909.15","Last Click"
"CONV98C1739E8DF4","CAMPD38A2607827C","ORD8BBC93D4ED84","2451.40","First Click"
"CONV98C57A4FCF0D","CAMPDB98CC8501FF","ORDD01DE2315A2B","2656.09","First Click"
"CONV98CC6BFDEADD","CAMP85987754758E","ORD4BD019F74C19","1334.53","Last Click"
"CONV98DFDDC5C589","CAMP8FE3D5415F7E","ORD89D604EFD7F8","3691.32","Last Click"
"CONV98E417ACA4B4","CAMP5B8834C640A6","ORDE6600FD39A91","1899.23","Last Click"
"CONV98E6209D4CF8","CAMP7FF24BAA5A81","ORD4614B6050CC0","1278.36","Last Click"
"CONV98EC0044E948","CAMPB5C99F42F3EC","ORDD9DE3C443495","1556.78","First Click"
"CONV98EDEBC3F829","CAMP6FBC017E8D05","ORD4E16AA1C21FC","1586.12","First Click"
"CONV98FB0EF7628B","CAMP9A0E24D92B69","ORD80255CB1744A","1731.32","Linear"
"CONV98FFFA1AE8BF","CAMPD981DC5833F0","ORD1B0901AF1891","1342.52","Last Click"
"CONV99131911FE7C","CAMP8CA4BE34D296","ORD4B0C9E4B1B9B","2026.19","Linear"
"CONV9915AE98F90D","CAMP9EEC32B823E3","ORD5B1CDB0DAC4A","4510.35","Last Click"
"CONV9916FE8AA6F6","CAMP769B7411926F","ORD1EC4029AFC9A","4344.68","Last Click"
"CONV991797B3F48B","CAMPE057E26D0094","ORD828A2E67056E","1127.55","First Click"
"CONV991916F5C94B","CAMPAC820BA6D515","ORDA6BA78D1EFE1","2355.53","Last Click"
"CONV991A0C1DD250","CAMP5F12653C2638","ORD403210F00046","2401.52","Last Click"
"CONV991F670CB0C2","CAMPBEE32F460F0A","ORD2877764DFA16","1193.44","Last Click"
"CONV991FB3002EB6","CAMPE2AEAE6C860D","ORD417E8F32D531","3000.08","First Click"
"CONV9921C3895C2C","CAMP2EBC6CFA8511","ORD97B99377C3FF","2028.82","Last Click"
"CONV9924B2BBD231","CAMP2DA74A93B1BA","ORD041666A1A338","1218.43","Linear"
"CONV992F6CD2BEEF","CAMP69253B8CC3FA","ORD659AA646DF02","2808.37","Linear"
"CONV994124350CAC","CAMP345DA88B4C4E","ORD070615DC7B95","4682.05","Linear"
"CONV994FCC34874B","CAMP85987754758E","ORD1FC0E34D0399","4987.44","First Click"
"CONV9955C0221BE3","CAMPB31A7F8A6217","ORD9079851A2007","4915.79","First Click"
"CONV995728ABA038","CAMP2091557BA4AD","ORD712C0B254884","3825.73","First Click"
"CONV996822CA5DDA","CAMP3AA65B0A5EF9","ORD0D53EDE94C51","3892.27","First Click"
"CONV996F106D66DC","CAMP001F3C716B50","ORDED7D5B5F3ADC","1368.89","Linear"
"CONV9970D6CF79D5","CAMP788879B31F63","ORD0417F8BDCADA","4298.54","Linear"
"CONV99845BA06A6E","CAMP9B4E857B4020","ORD5685DE8CABC2","3732.05","Last Click"
"CONV998932757923","CAMP89801B3DFCB0","ORDAC1B7AEF059E","1336.36","Last Click"
"CONV998A6CD2E7BB","CAMPC951BFF991E3","ORD8EAFD5411A61","2543.33","Linear"
"CONV9991017FD3DA","CAMP18A976001511","ORD28100698635B","4791.39","First Click"
"CONV999F9DB393D8","CAMPB2BEB104DD07","ORDADCA6BB3D699","3517.14","Last Click"
"CONV99AA227FF659","CAMP3DCD4698F544","ORDA2D4736FA9F7","2052.88","Linear"
"CONV99B02FB48D3E","CAMP05A14236610A","ORDD32FDAFB8D9B","4980.18","Last Click"
"CONV99C32FA027D2","CAMPC58C70167030","ORDC10C3494CB70","1218.07","Last Click"
"CONV99C785925D01","CAMP6E00278F7177","ORD06E7F3E67522","3956.94","Linear"
"CONV99DA6D2FCCC9","CAMPC1D06FD165A2","ORDBF3A34139C2D","1965.75","First Click"
"CONV99DB320EA7A5","CAMP62243FCFE13C","ORD829A565C0566","2058.05","Last Click"
"CONV99E0B8482C0B","CAMP5A946173394B","ORD3D0F3CC45183","3846.71","Last Click"
"CONV99E91A6AC46B","CAMP4B058FB2DC89","ORDF36D39A1946B","1020.69","First Click"
"CONV99EF55727320","CAMP646AC9A17ABB","ORD1191B4B800E5","3447.32","Last Click"
"CONV99FB4025564A","CAMP5AF6B0C94C2F","ORDEC46944F76AF","1515.95","Linear"
"CONV99FED087DEA3","CAMP79CC92C0E718","ORD10C07F2A72F0","2863.35","Last Click"
"CONV9A0B72E13719","CAMP06225AF5546D","ORDF346118022EC","3931.74","First Click"
"CONV9A0DDBA6169F","CAMP84C48AE9CC3C","ORDAE992881FD23","2268.29","Linear"
"CONV9A14E45E1B12","CAMP7EC3972B2DDC","ORDE2062E6FDAD2","1052.52","Linear"
"CONV9A1AD888454C","CAMP3F6A3725A914","ORD16340771CF39","1354.35","Last Click"
"CONV9A1CC8833B3A","CAMPAD722F8B2AE3","ORD3C2475F836CF","4608.24","First Click"
"CONV9A2094AB7A7D","CAMPD3381BC099B8","ORD4E77394D60EB","1474.56","First Click"
"CONV9A2194D9EFAC","CAMP232925316C44","ORDAD36986C67A1","1646.59","First Click"
"CONV9A2644F00D2A","CAMPA33DFF47387A","ORD3119EE6EFFFD","1005.25","Linear"
"CONV9A37D3F2CA96","CAMP5B8834C640A6","ORDA54A41453984","4228.00","First Click"
"CONV9A39577EFA1D","CAMPA10683DBA3BD","ORD157E2BF64C88","1316.43","First Click"
"CONV9A3EF810F141","CAMP13A09D508EA9","ORD0CCBBC99B6ED","4971.95","Linear"
"CONV9A409D041894","CAMPAAB6C25423AA","ORDCEA077910230","1770.60","Linear"
"CONV9A476049BFFB","CAMP04D8552E6166","ORD763E324C7DD9","1681.85","Linear"
"CONV9A4B5B7B8155","CAMP5159379D3395","ORD3E333253C0D3","2385.79","Last Click"
"CONV9A50AC100436","CAMP3B1B56A97DF7","ORD9C7170F26497","4336.75","First Click"
"CONV9A5120C943B3","CAMP787344A94AFD","ORD8066B15C0588","3310.31","Last Click"
"CONV9A529C632FF0","CAMP3A8BB7D3B049","ORD7101F2960B3B","4256.60","Linear"
"CONV9A58A289E501","CAMP2D1ECA778983","ORD80B35A54457A","3148.19","Linear"
"CONV9A61C5D719E1","CAMPC609A1F59248","ORDE01E2CAF9403","1930.14","Linear"
"CONV9A682DB88D8E","CAMP515F56B5F0E5","ORDE84B1AA8211A","2334.92","Last Click"
"CONV9A697782DDC9","CAMP5876D4D66A33","ORD756810F80956","3655.86","First Click"
"CONV9A736D1D1BFA","CAMPB0D2CBF39A1B","ORD759EB22D51B3","2605.94","Last Click"
"CONV9A73D26911DB","CAMPD754847C82FA","ORD4AC0FFEC6A2D","2720.48","Last Click"
"CONV9A775BDCC2F2","CAMPEB472BBF7C99","ORDED863B02F8A9","2375.95","Last Click"
"CONV9A7C18B0911B","CAMP672666035EDD","ORDE4BA5F27A93C","1141.77","Linear"
"CONV9A827232E3C8","CAMPD54D227C10C4","ORD7A99C9D0DA9E","2594.95","Last Click"
"CONV9A87A7F5A614","CAMPFCD54DD44FDF","ORDDACD3EF4A28D","1825.46","Linear"
"CONV9A8C3B03B070","CAMP2672A8C142FA","ORDAA434E369F48","1847.87","First Click"
"CONV9A910161EC7C","CAMP83B431006218","ORD0106464C53E8","4606.83","Linear"
"CONV9A980D43CF5F","CAMPD8AB9C21DB0B","ORDB189DB071594","4851.51","Linear"
"CONV9A983A183DE8","CAMP4F708B86E434","ORD14CE350CCBCE","4022.35","Last Click"
"CONV9AA14768C216","CAMPB89B85B1812B","ORDA7318B741826","3161.25","Linear"
"CONV9AA4448CB80A","CAMPE817B95E066F","ORDAADDC1266C80","3009.94","First Click"
"CONV9AB1FF7E0651","CAMPAC820BA6D515","ORD1E3ADF110E63","1958.12","Last Click"
"CONV9AB800157C2D","CAMPD28C19B633DD","ORDF630C2664EE8","2288.45","First Click"
"CONV9AC09157CD69","CAMP4AB6C56321D8","ORD0A06B6596437","1447.85","Last Click"
"CONV9AC7C9ACE932","CAMP71382B56EEBE","ORDB8A653CE0DED","3754.02","First Click"
"CONV9AD60640AA99","CAMP855D3DDAA7E1","ORD993776DA9A24","1517.21","First Click"
"CONV9ADCAB09A7B5","CAMP9320B95B1A07","ORD2774AC6A9384","4277.50","Last Click"
"CONV9AEE56D3C1CA","CAMP672666035EDD","ORD19E17817DE9E","1895.30","Linear"
"CONV9AF89DA66771","CAMPEB472BBF7C99","ORD81BC755C5980","3614.50","Last Click"
"CONV9AF944CAE188","CAMPD662CBD65D2D","ORD18C856D3F0C7","4345.23","Linear"
"CONV9B0A8876F7F9","CAMPD754847C82FA","ORDA14B8D394D77","4877.74","Last Click"
"CONV9B0E189F5A05","CAMP3B1B56A97DF7","ORDD0D3EC37084D","4810.80","Linear"
"CONV9B13057EA217","CAMPCAC06CCA88B8","ORD71EC039CADA3","2113.21","Last Click"
"CONV9B1974562636","CAMPD3381BC099B8","ORDA5CA778BE725","1949.65","First Click"
"CONV9B19BB14A651","CAMP5CC7E83A567E","ORDDA8C0EF8E2F4","4305.13","Last Click"
"CONV9B1FBC2DE87C","CAMP997A751CC848","ORD236E121CECBB","3507.47","Linear"
"CONV9B30B4FC6565","CAMP9557FC6FD59A","ORD4AEBE273C796","4105.99","First Click"
"CONV9B33287FA3BD","CAMP4DC8BB866B94","ORD1A8F7885F1CA","2757.22","First Click"
"CONV9B33E5F1938E","CAMPB0BFB6FFB251","ORDA85FA72ECC2C","3596.60","Last Click"
"CONV9B35B6C16F52","CAMP193256F0B0BD","ORDEAB714BE3663","4916.72","Linear"
"CONV9B3A38D39F3B","CAMPDBBF4CF1FFCB","ORDA96D53EE0B49","3128.63","Linear"
"CONV9B4B81A0A0ED","CAMP67CDAF9D9CF7","ORDF388AF6C73F6","4265.85","Linear"
"CONV9B53D0EE0A69","CAMP0D81F86B9E57","ORDC1B11ED72375","3545.04","Linear"
"CONV9B56B85B659F","CAMPD8AB9C21DB0B","ORD06CB4960CB01","2120.68","Linear"
"CONV9B5C9651B757","CAMP4B058FB2DC89","ORDB59B4BE7D9EE","4276.76","Linear"
"CONV9B5D3B04210D","CAMP6F7910B650FD","ORD96F741384131","2306.33","Linear"
"CONV9B6004C1B74C","CAMP1ED095B13B56","ORDE5152945CBCA","4155.26","Linear"
"CONV9B6F406D01E5","CAMP07C32B2AF9ED","ORD522130B740D3","2881.97","Linear"
"CONV9B72309B4B0B","CAMPE829EEF5E2A7","ORD24C5C9187EB2","4258.98","Linear"
"CONV9B7D2197A2CA","CAMPA5D3FB127780","ORDD5A4A36FCC58","2023.30","Linear"
"CONV9B820D3F64D1","CAMPF1C4A023A399","ORD1107C5708390","4017.15","Linear"
"CONV9B89A0801EFE","CAMP0679E0BE1555","ORD1F6624386BED","4907.94","Linear"
"CONV9B8F2479DBD6","CAMPA13AE2FF672B","ORD4A8881CB7807","4597.32","First Click"
"CONV9B91470A1605","CAMP6A89D4D9AF0C","ORDB4403331FDC8","3557.44","Last Click"
"CONV9B94E26BE766","CAMPE4D0D5935CEA","ORD758385A0493C","2170.54","Last Click"
"CONV9B95082950D0","CAMP07D9484BFFCA","ORDE9E4EB373429","1026.30","Linear"
"CONV9BA5FE8A4DC0","CAMP787344A94AFD","ORDEDE9E9394E4D","2827.62","Linear"
"CONV9BB101B7BE1E","CAMP214115BC17AC","ORDDC7455A05369","3163.36","Linear"
"CONV9BB431561A2C","CAMP22A75CE93470","ORDFE074970CCAB","2754.72","Linear"
"CONV9BBFADBC841C","CAMPE145DD583416","ORDDBF1B3778FD1","1019.56","First Click"
"CONV9BD6E864FB94","CAMPF1C4A023A399","ORD34FD6A45A336","3442.61","First Click"
"CONV9BDC71D40248","CAMPD53E0529FD4E","ORD4CFB4B29A829","4334.49","Linear"
"CONV9BE02D2532A7","CAMP8E92E640CBB6","ORDD4F613F1D278","1553.95","Linear"
"CONV9BEDBC462868","CAMPC94422CCFB6B","ORDA29482323E89","2974.85","First Click"
"CONV9BF0598869F3","CAMP3AA65B0A5EF9","ORD4D1E1B78FDA8","1841.95","First Click"
"CONV9BF3E7AEFE36","CAMP693885259C75","ORD70B398967844","1065.02","Last Click"
"CONV9BF781885EE6","CAMP3A1D06DD1A6E","ORD502CAD5750E7","1642.69","First Click"
"CONV9BF86A4F5381","CAMPB0CA3A76BA7D","ORD6D9E9B6BFADB","4186.73","First Click"
"CONV9C0DC9B9A683","CAMPC90BC403239A","ORD37853AFBC5D7","1668.87","Last Click"
"CONV9C0FE7D17C38","CAMPAC268FC6EC39","ORDBEC0CC2C0277","4141.02","Linear"
"CONV9C175701FF3B","CAMPEF66D1A924B8","ORDFA92703B1B62","2057.62","Last Click"
"CONV9C1A4842EFE8","CAMP76D8CA6D81D7","ORDE7F992201C39","4904.33","Last Click"
"CONV9C1BDEE929AA","CAMP2FA3274C20DA","ORD6F61907CDAFF","4719.73","Last Click"
"CONV9C1C4BC7FF83","CAMPB5D5FD8E3BC8","ORD836AF2F4842E","1407.95","Last Click"
"CONV9C1CA558134D","CAMPD8B07F263BCE","ORDDC273BB335A4","3795.16","First Click"
"CONV9C1EE88D6133","CAMP9045C00E3781","ORD4057D6051532","1112.14","Linear"
"CONV9C2174A7B09E","CAMPE2E5837832DD","ORD536CC3D4B9C8","4867.22","Linear"
"CONV9C259CF1A43C","CAMPBC14C945C8DF","ORDBD1362356C9D","4609.01","Last Click"
"CONV9C2EB7FE7CC0","CAMP0DD7B622F13A","ORD825FB2B9EA89","3314.78","Last Click"
"CONV9C4468A2E2F7","CAMP44D82B8A90AA","ORDB025DEAADBB8","1296.55","First Click"
"CONV9C4B685CF821","CAMP336EDAC90042","ORDE9FE73B0D73E","4181.98","Last Click"
"CONV9C5858330E6E","CAMPA3E0DDA9F273","ORD28BD03B218E6","3395.50","First Click"
"CONV9C59EEF925B4","CAMP9320B95B1A07","ORD7785D54F96E4","3008.89","Last Click"
"CONV9C5B2FFD53F9","CAMPB0BFB6FFB251","ORD75A3B15DB09D","4919.83","Linear"
"CONV9C7377F25261","CAMP3C088DC57F95","ORDA495DE71B2E1","3696.15","First Click"
"CONV9C7E33412949","CAMPD5034F4F118F","ORDAAE0AE71E78D","4905.25","Linear"
"CONV9C882C1ECBA5","CAMPFC85EAB35E06","ORD46CDC8C27ED9","4722.33","Linear"
"CONV9C8AF2123634","CAMP2DA74A93B1BA","ORDD07B4D299AF5","3297.11","Linear"
"CONV9C8C226009C7","CAMP6FBC017E8D05","ORD272B0271B617","1948.37","Linear"
"CONV9C9E455486F7","CAMPDD7AB7C84816","ORD3477BF4D181E","2289.34","First Click"
"CONV9CC59DE41BF3","CAMP7795E6591E60","ORD61BA4483AC73","4319.86","Last Click"
"CONV9CD153D73162","CAMPF389428674F5","ORD6EE228E96205","2836.99","Linear"
"CONV9CD1FCE98D41","CAMPB9729A8ABB8B","ORDBCA06B991EA3","1037.61","Last Click"
"CONV9CF56E868BC6","CAMP8899D04D736D","ORD06DCEC6C3D58","1408.17","Last Click"
"CONV9CFA6A3B47F6","CAMPD76C70F2367A","ORD891A2DE65783","1318.12","First Click"
"CONV9CFF3E21137F","CAMPC85209DCA90D","ORD25E2A7D0D954","1544.02","Last Click"
"CONV9CFF91A97D56","CAMP3C834C898B86","ORD525790F64107","1598.36","Linear"
"CONV9CFFA1E66C36","CAMPAAB6C25423AA","ORDC4724FB9489A","4617.19","Linear"
"CONV9D05F5F83C5F","CAMPA3A9D0F85D0D","ORD40EC3FE310DD","4827.78","Linear"
"CONV9D06A2262CC4","CAMP28291D83002E","ORD5D7C5B841FFF","1741.33","Linear"
"CONV9D1EB29C2015","CAMPE9A3AEEE55E7","ORD2D6E1BAEBE63","1878.22","Linear"
"CONV9D23A48351FF","CAMPD754847C82FA","ORD4B94BFA8CA37","1842.68","First Click"
"CONV9D251063430B","CAMPB31A7F8A6217","ORD8357CC39B91E","4945.29","First Click"
"CONV9D276C924D44","CAMP9045C00E3781","ORDC86D2BE5F3BA","2494.91","Linear"
"CONV9D2945CCC441","CAMP266CB3CB333D","ORD2409F4472DBF","1751.07","Last Click"
"CONV9D3FF533B125","CAMP79CC92C0E718","ORD9C1ED3D0675A","1648.11","Last Click"
"CONV9D42B92C3C17","CAMP448A28DA8A81","ORD0BA210C44635","1831.37","First Click"
"CONV9D4C4AA41213","CAMP8FE3D5415F7E","ORD1275A4380E30","3548.39","Last Click"
"CONV9D4CE373316E","CAMP4FC5A9F6C774","ORDBE5BE2DF0AEA","2097.12","Linear"
"CONV9D54D644C219","CAMP47A0EA26E236","ORD5071026458DD","4882.42","Last Click"
"CONV9D55FF7C904B","CAMP68D13DD1BA69","ORD99C724ED7305","3985.37","Linear"
"CONV9D592E4EAB39","CAMP4CA69FCB633D","ORD0517A7730076","4880.51","First Click"
"CONV9D5A9871E5EF","CAMP6685CA9E335F","ORDE3FAEAD70FF1","1257.04","First Click"
"CONV9D5E14861C52","CAMPA1A8603C9909","ORDCBBCE2CCD9E3","4323.59","Last Click"
"CONV9D673A53CF9A","CAMP18A1277D7D0B","ORD93C31F33F922","3443.09","Last Click"
"CONV9D68A5F8AACE","CAMP8085D96A5FC1","ORD8636797627F7","4001.89","Linear"
"CONV9D6CF0753C05","CAMPE2E5837832DD","ORD732980EAD235","3089.78","Last Click"
"CONV9D6D94C77886","CAMPBB12DBB9E4FA","ORD43BC43905B43","4824.82","First Click"
"CONV9D7BA4AE29DE","CAMP636117845E39","ORD00147D6186A5","4577.70","Last Click"
"CONV9D7FB936A9CB","CAMPF76C1B04E9CC","ORD014705684847","1212.23","Linear"
